JobID|JobIDRaw|Cluster|Partition|Account|Group|GID|User|UID|Submit|Eligible|Start|End|Elapsed|ExitCode|State|NNodes|NCPUS|ReqCPUS|ReqMem|Timelimit|NodeList|QOS|ScheduledBy|JobName|NVEs|ToTSusT
124|124|micro|normal|account1|users|100|user1|1001|2021-01-01T00:00:01|2021-01-01T00:00:01|2021-01-01T00:32:06|2021-01-01T00:42:54|00:10:48|0:0|COMPLETED|7|168|14|2800Mn|00:12:00|v[20,25,31,56,59,62,64]|normal|0|124|8|00:00:00
121|121|micro|normal|account1|users|100|user1|1001|2021-01-01T00:00:01|2021-01-01T00:00:01|2021-01-01T00:29:49|2021-01-01T00:43:03|00:13:14|0:0|COMPLETED|2|48|4|2800Mn|00:14:00|v[39,45]|normal|0|121|8|00:00:00
123|123|micro|normal|account1|users|100|user1|1001|2021-01-01T00:00:01|2021-01-01T00:00:01|2021-01-01T00:30:22|2021-01-01T00:43:14|00:12:52|0:0|COMPLETED|3|72|6|2800Mn|00:14:00|v[41,46,49]|normal|0|123|8|00:00:00
126|126|micro|normal|account1|users|100|user1|1001|2021-01-01T00:00:01|2021-01-01T00:00:01|2021-01-01T00:30:22|2021-01-01T00:43:49|00:13:27|0:0|COMPLETED|1|24|2|2800Mn|00:15:00|v52|normal|0|126|8|00:00:00
122|122|micro|normal|account1|users|100|user1|1001|2021-01-01T00:00:01|2021-01-01T00:00:01|2021-01-01T00:29:49|2021-01-01T00:44:33|00:14:44|0:0|COMPLETED|3|72|6|2800Mn|00:16:00|v[38,54,63]|normal|0|122|8|00:00:00
133|133|micro|normal|account1|users|100|user1|1001|2021-01-01T00:00:01|2021-01-01T00:00:01|2021-01-01T00:35:01|2021-01-01T00:46:14|00:11:13|0:0|COMPLETED|7|168|14|2800Mn|00:12:00|v[44,47-48,55,57-58,60]|normal|0|133|8|00:00:00
129|129|micro|normal|account1|users|100|user1|1001|2021-01-01T00:00:01|2021-01-01T00:00:01|2021-01-01T00:33:44|2021-01-01T00:46:38|00:12:54|0:0|COMPLETED|2|48|4|2800Mn|00:14:00|v[35,70]|normal|0|129|8|00:00:00
134|134|micro|normal|account1|users|100|user1|1001|2021-01-01T00:00:01|2021-01-01T00:00:01|2021-01-01T00:35:34|2021-01-01T00:47:04|00:11:30|0:0|COMPLETED|8|192|16|2800Mn|00:13:00|v[33,36,51,66-69,72]|normal|0|134|8|00:00:00
131|131|micro|normal|account1|users|100|user1|1001|2021-01-01T00:00:01|2021-01-01T00:00:01|2021-01-01T00:34:33|2021-01-01T00:47:40|00:13:07|0:0|COMPLETED|3|72|6|2800Mn|00:14:00|v[21,24,27]|normal|0|131|8|00:00:00
127|127|micro|normal|account1|users|100|user1|1001|2021-01-01T00:00:01|2021-01-01T00:00:01|2021-01-01T00:35:01|2021-01-01T00:48:06|00:13:05|0:0|COMPLETED|6|144|12|2800Mn|00:14:00|v[22-23,28-29,32,34]|normal|0|127|8|00:00:00
130|130|micro|normal|account1|users|100|user1|1001|2021-01-01T00:00:01|2021-01-01T00:00:01|2021-01-01T00:34:22|2021-01-01T00:49:26|00:15:04|0:0|COMPLETED|5|120|10|2800Mn|00:16:00|v[43,53,61,65,71]|normal|0|130|8|00:00:00
128|128|micro|normal|account1|users|100|user1|1001|2021-01-01T00:00:01|2021-01-01T00:00:01|2021-01-01T00:34:22|2021-01-01T00:50:59|00:16:37|0:0|COMPLETED|3|72|6|2800Mn|00:18:00|v[19,26,37]|normal|0|128|8|00:00:00
132|132|micro|normal|account1|users|100|user1|1001|2021-01-01T00:00:01|2021-01-01T00:00:01|2021-01-01T00:35:01|2021-01-01T00:51:27|00:16:26|0:0|COMPLETED|3|72|6|2800Mn|00:18:00|v[30,40,42]|normal|0|132|8|00:00:00
136|136|micro|normal|account1|users|100|user1|1001|2021-01-01T00:00:01|2021-01-01T00:00:01|2021-01-01T00:43:19|2021-01-01T00:54:43|00:11:24|0:0|COMPLETED|6|144|12|2800Mn|00:13:00|v[39,41,45-46,49-50]|normal|0|136|8|00:00:00
137|137|micro|normal|account1|users|100|user1|1001|2021-01-01T00:00:01|2021-01-01T00:00:01|2021-01-01T00:46:23|2021-01-01T00:56:37|00:10:14|0:0|COMPLETED|8|192|16|2800Mn|00:11:00|v[38,44,47-48,55,57-58,60]|normal|0|137|8|00:00:00
135|135|micro|normal|account1|users|100|user1|1001|2021-01-01T00:00:01|2021-01-01T00:00:01|2021-01-01T00:43:08|2021-01-01T00:56:38|00:13:30|0:0|COMPLETED|7|168|14|2800Mn|00:15:00|v[20,25,31,56,59,62,64]|normal|0|135|8|00:00:00
139|139|micro|normal|account1|users|100|user1|1001|2021-01-01T00:00:01|2021-01-01T00:00:01|2021-01-01T00:44:40|2021-01-01T00:56:47|00:12:07|0:0|COMPLETED|2|48|4|2800Mn|00:13:00|v[54,63]|normal|0|139|8|00:00:00
138|138|micro|normal|account1|users|100|user1|1001|2021-01-01T00:00:01|2021-01-01T00:00:01|2021-01-01T00:43:57|2021-01-01T01:00:08|00:16:11|0:0|COMPLETED|1|24|2|2800Mn|00:17:00|v52|normal|0|138|8|00:00:00
140|140|micro|normal|account1|users|100|user1|1001|2021-01-01T00:00:01|2021-01-01T00:00:01|2021-01-01T00:46:44|2021-01-01T01:01:51|00:15:07|0:0|COMPLETED|2|48|4|2800Mn|00:16:00|v[35,70]|normal|0|140|8|00:00:00
143|143|micro|normal|account1|users|100|user1|1001|2021-01-01T00:00:01|2021-01-01T00:00:01|2021-01-01T00:47:49|2021-01-01T01:01:56|00:14:07|0:0|COMPLETED|2|48|4|2800Mn|00:15:00|v[21,24]|normal|0|143|8|00:00:00
